chr8	43093498	43131180
chr8	54509422	54871720
chr8	66964099	67056604
chr8	67062417	67196778
chr8	93754844	93819234
chr8	100157906	100259278
chr8	102252273	102412759
chr8	130052104	130443674
chr8	139727725	140458579
chr8	140657900	141002216
chr8	141356470	141367286
chr8	143716340	143722458
chr9	3218297	3526004
chr9	18858906	19049358
chr9	26947039	27066134
chr9	32540544	32552586
chr9	34252380	34329268
chr9	34457414	34520988
chr9	35053928	35072668
chr9	35605262	35610041
chr9	69012504	69014113
chr9	78236062	78279690
chr9	83834099	83921465
chr9	87966441	87974753
chr9	94030794	94109856
chr9	95442980	95517057
chr9	98731329	98796965
chr9	100099243	100302175
chr9	114402080	114505473
chr9	116687305	116701300
chr9	122159908	122200088
chr9	125437393	125707234
chr9	127706988	127716002
chr9	128455186	128501292
chr9	131125573	131234663
chr9	132725578	132878777
chr9	132891348	132946874
chr9	134135365	134159968
chr9	136327476	136359605
chr9	136401922	136410614
chr9	136428619	136439845
chr9	136494433	136546048
chr9	137174784	137188560
chr9	137188660	137190370
chr9	137241287	137243707
chr10	22345445	22454224
chr10	24981979	25062279
chr10	26973793	27100494
chr10	32009015	32056425
chr10	34109560	34815325
chr10	53802771	55627942
chr10	71396920	71815947
chr10	73168119	73244504
chr10	73253762	73358864
chr10	92826831	93059493
chr10	95659823	95694143
chr10	99875577	100009947
chr10	100288149	100330264
chr10	101007679	101032295
chr10	101570560	101609662
chr10	102503972	102633535
chr10	102673731	102714397
chr10	104129888	104232364
chr10	104353833	104455102
chr10	110898730	110919201
chr10	114431112	114768061
chr10	120851305	120909524
chr10	125753580	125775821
chr10	125896564	126009592
chr10	133278635	133318823
chr11	537527	554912
chr11	2444654	2849105
chr11	3671083	3797792
chr11	6234765	6244479
chr11	8019244	8106243
chr11	17077730	17207986
chr11	17493895	17544416
chr11	43358920	43494933
chr11	59713456	59805882
chr11	61361964	61377890
chr11	61392393	61398866
chr11	62611722	62615116
chr11	64851642	64888296
chr11	65014160	65022184
chr11	66510606	66533613
chr11	67266473	67286556
chr11	69985907	70189530
chr11	73951026	73970366
chr11	74012718	74171210
chr11	77128246	77215241
chr11	94377316	94401419
chr11	102047437	102084554
chr11	102110447	102233424
chr11	103109410	103479863
chr11	113314579	113383544
chr11	113409605	113475691
chr11	117314557	117413266
chr11	118544528	118572970
chr11	122882683	122963862
chr11	123057489	123063230
chr11	124673844	124697518
chr11	125883614	125900646
chr12	1970772	2697950
chr12	2877223	2941138
chr12	5531869	5946232
chr12	6873569	6914241
chr12	12685498	12722369
chr12	27243968	27325959
chr12	40196744	40369285
chr12	42456757	42590355
chr12	43353866	43552203
chr12	48766194	48789089
chr12	48904110	48931840
chr12	49184686	49189080
chr12	49188736	49274600
chr12	49556544	49568145
chr12	50175788	50283520
chr12	57459785	57472268
chr12	64759484	64881033
chr12	68272443	68332381
chr12	69585426	69601570
chr12	69738860	69823204
chr12	76344474	76348415
chr12	88049016	88142099
chr12	89419718	89526047
chr12	94306449	94459988
chr12	96489571	96875555
chr12	100473708	100564414
chr12	102073103	102120120
chr12	102395874	102481744
chr12	106583004	106762803
chr12	109277978	109309284
chr12	109448655	109477359
chr12	109783087	109833406
chr12	109900264	109983841
chr12	110124335	110218793
chr12	110614027	110663431
chr12	112418351	112509918
chr12	120469850	120498493
chr12	123152320	123244014
chr12	123415039	123436684
chr12	123470054	123533719
chr12	123671110	123708399
chr12	123762188	123935720
chr12	130872037	130877678
chr13	20567138	20691444
chr13	24882279	24922889
chr13	26557683	26688948
chr13	30202630	30307551
chr13	38965925	38990859
chr13	52132639	52159597
chr13	72782133	73016461
chr13	95019835	95301475
chr13	95578202	95644706
chr13	99981784	99986765
chr13	112485011	112588205
chr13	113667219	113737736
chr14	21024109	21036276
chr14	21280083	21351301
chr14	37595629	38041442
chr14	44962190	45074431
chr14	49625174	49635244
chr14	50719763	50831162
chr14	57200507	57268905
chr14	58427385	58551297
chr14	61695513	61748259
chr14	63761899	64226433
chr14	73275107	73458617
chr14	73644875	73703732
chr14	74019349	74082863
chr14	75633625	75955079
chr14	75902136	76084585
chr14	80476983	80959517
chr14	88384924	88470350
chr14	88824153	88881078
chr14	91965991	92040896
chr14	96392128	96489427
chr14	102080742	102139699
chr14	102224500	102305190
chr14	103561896	103714249
chr14	104769349	104795751
chr15	22983192	23039572
chr15	42738730	42920809
chr15	43369221	43409771
chr15	50424380	50514421
chr15	52307281	52529132
chr15	52755053	52791078
chr15	55410525	55508234
chr15	56087280	56245082
chr15	56421544	56465137
chr15	65726054	65891989
chr15	67063763	67195173
chr15	72686179	72738475
chr15	76347904	76905444
chr15	81007033	81149179
chr15	89608789	89663086
chr15	98648539	98964530
chr15	99136323	99251223
chr16	425649	523011
chr16	649311	667833
chr16	680224	682870
chr16	722582	726954
chr16	1510427	1612072
chr16	1770320	1771561
chr16	2047967	2089491
chr16	2088708	2135898
chr16	3500976	3539048
chr16	4314761	4339597
chr16	4693562	4695859
chr16	4696510	4734378
chr16	10627501	10694930
chr16	15643267	15734691
chr16	19523811	19553408
chr16	20333051	20356301
chr16	23677656	23690367
chr16	28904421	28936526
chr16	30114105	30123506
chr16	49487524	49857919
chr16	50742050	50801935
chr16	51135982	51152334
chr16	53598153	53703938
chr16	56465640	56582667
chr16	56730118	56850286
chr16	57245259	57253635
chr16	57694793	57731805
chr16	57882340	57971128
chr16	67192155	67198918
chr16	67660946	67662774
chr16	69311350	69326939
chr16	70802084	71230722
chr16	75536741	75556289
chr16	80540734	80550811
chr16	81035842	81047350
chr16	84145287	84178767
chr16	89680737	89696354
chr16	89921392	89938761
chr16	90019629	90044975
chr17	1650629	1684867
chr17	2593210	2685615
chr17	6393693	6435199
chr17	6578147	6640711
chr17	6789133	6831761
chr17	7315628	7329393
chr17	7561919	7571969
chr17	7717744	7833742
chr17	8172457	8176399
chr17	8474207	8631376
chr17	9576627	9643447
chr17	11598470	11969748
chr17	17212212	17237188
chr17	17810399	17837002
chr17	17972813	18016889
chr17	18108756	18179802
chr17	19334308	19378193
chr17	19678288	19718979
chr17	28328325	28335489
chr17	28714281	28718429
chr17	28725897	28743455
chr17	35744511	35753239
chr17	37686431	37745059
chr17	41717742	41734644
chr17	44899142	44905390
chr17	48762234	48817229
chr17	49495293	49515008
chr17	58083419	58095542
chr17	58205441	58219605
chr17	74274234	74314884
chr17	74326210	74355820
chr17	74916083	74923256
chr17	75909574	75941140
chr17	76074781	76077537
chr17	76136333	76141245
chr17	78423697	78577396
chr17	80036632	80100613
chr17	81189593	81222999
chr17	81650459	81663112
chr17	82023305	82031151
chr17	82239023	82273700
chr18	158383	214629
chr18	21704957	21870953
chr18	46917492	47103478
chr18	47808957	47931146
chr18	50227193	50266495
chr18	70003031	70205726
chr19	917287	921005
chr19	1177558	1228431
chr19	4304598	4323843
chr19	5993164	6199572
chr19	6463777	6467221
chr19	14091688	14118084
chr19	16111889	16134234
chr19	18207965	18248200
chr19	32875925	32971991
chr19	35550031	35563658
chr19	36054649	36105108
chr19	38303558	38317273
chr19	38878555	38899862
chr19	41301587	41353922
chr19	41354417	41364165
chr19	45079288	45305284
chr19	45795713	45815308
chr19	46347087	46392981
chr19	48993562	49015970
chr19	49806866	49817376
chr19	49906825	49929764
chr19	54115410	54131719
chr19	55158661	55166722
chr20	3777504	3781448
chr20	10172395	10308258
chr20	10401009	10434222
chr20	10413520	10431922
chr20	10420546	10420737
chr20	18383367	18467281
chr20	21125983	21246622
chr20	25451594	25585531
chr20	31870634	31945000
chr20	32277651	32335011
chr20	32819954	32850405
chr20	33811348	33854366
chr20	34516395	34540958
chr20	34546854	34560345
chr20	35455164	35519280
chr20	43590937	43647299
chr20	56369389	56392337
chr20	63981132	64033100
chr20	64080082	64100643
chr21	32592079	32612603
chr21	42472486	42496246
chr21	44012309	44106552
chr21	44328944	44339402
chr21	46324124	46445769
chr22	20115938	20127355
chr22	20859007	20891214
chr22	21759657	21867680
chr22	31134807	31140508
chr22	31212239	31280080
chr22	36758202	36776256
chr22	37051739	37063390
chr22	37204237	37212477
chr22	37823382	37825485
chr22	38656636	38673854
chr22	40679273	40682812
chr22	40857077	40932815
chr22	42508344	42519796
chr22	42835412	43015149
chr22	43039516	43089419
chr22	45671798	45845307
chr22	46150521	46243755
chr22	50018575	50058298
chr22	50217689	50245023
chr22	50767501	50783667
chrX	10156975	10237660
chrX	13734743	13777955
chrX	15494566	15607236
chrX	18425583	18653629
chrX	35919734	36385317
chrX	38269163	38327544
chrX	41085445	41236579
chrX	46837043	46882358
chrX	48801377	48824982
chrX	48890197	48903402
chrX	49174802	49186528
chrX	53048789	53080615
chrX	106900164	106930861
chrX	107206611	107244247
chrX	118346073	118449961
chrX	129539849	129592561
chrX	131058346	131089885
chrX	151734746	151745564
chrX	152826994	152830757
chrX	154144243	154159032
chrX	154182596	154196861
chrX	154219756	154233286
chrX	154348524	154374634
chr1	53916574	53945699
chr1	66812885	66924856
chr1	84999147	85133138
chr2	218259496	218263861
chr2	241315100	241354027
chr3	30606601	30694142
chr3	196291219	196318299
chr6	53001279	53061824
chr7	35800932	35907110
chr7	158856558	158956747
chr8	93698561	93731527
chr8	95244913	95269201
chr8	132570416	132675592
chr9	99104038	99154192
chr9	128633653	128656847
chr10	27775186	27999079
chr10	96593315	96720514
chr11	36594369	36675695
chr12	121918592	122003927
chr16	15865719	15888625
chr16	27550133	27780344
chr16	85098358	85112472
chr17	41930617	41966503
chr19	11420604	11435782
chr19	48296457	48321971
chrX	119615724	119693370
chrX	154411524	154421726
chr2	68122936	68157549
chr7	38685346	38687037
chr17	74747319	74748912
chr20	32237795	32237847
chr7	129774905	129775014
chr11	111513439	111513515
chr11	111512938	111513021
